"","x"
"Number of MRMR features","66"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.694221426218709"
"Ridge","0.736711763798952"
"Elastic net","0.678260869565217"
"Random forest","0.904076086956522"
"KDPI","0.528700332558678"
