"","x"
"Number of MRMR features","43"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.727793108089918"
"Ridge","0.756568241971969"
"Elastic net","0.751083543785407"
"Random forest","0.904891304347826"
"KDPI","0.518135329797051"
