"","x"
"Number of MRMR features","34"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.718096604787494"
"Ridge","0.711937600415531"
"Elastic net","0.744285859208399"
"Random forest","0.913586956521739"
"KDPI","0.538992064956495"
