"","x"
"Number of MRMR features","71"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.691304347826087"
"Ridge","0.74180811072375"
"Elastic net","0.677647726433897"
"Random forest","0.910869565217391"
"KDPI","0.529940260306936"
