"","x"
"Number of MRMR features","74"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.852718975789073"
"Ridge","0.869307594579334"
"Elastic net","0.838586956521739"
"Random forest","0.908559782608696"
"KDPI","0.517834701510937"
