"","x"
"Number of MRMR features","72"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.855163043478261"
"Ridge","0.881486742424243"
"Elastic net","0.869293478260869"
"Random forest","0.897282608695652"
"KDPI","0.534097012400341"
