"","x"
"Number of MRMR features","100"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.764402173913043"
"Ridge","0.760906182547024"
"Elastic net","0.754450757575758"
"Random forest","0.932201086956522"
"KDPI","0.529017196123301"
