"","x"
"Number of MRMR features","8"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.791246706192358"
"Ridge","0.798561703996487"
"Elastic net","0.793574041591441"
"Random forest","0.93125"
"KDPI","0.521415486077186"
