"","x"
"Number of MRMR features","39"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","336.488982837904"
"Ridge","352.779859712495"
"Elastic net","321.181708670553"
"Random forest","201.328203009177"
"KDPI","336.207983026776"
