"","x"
"Number of MRMR features","33"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","331.752070160697"
"Ridge","334.049587641675"
"Elastic net","315.511717086654"
"Random forest","171.562749853925"
"KDPI","331.277765329376"
