"","x"
"Number of MRMR features","9"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","287.904016082681"
"Ridge","294.210011653912"
"Elastic net","285.028079671287"
"Random forest","178.520042933504"
"KDPI","344.632148033681"
