"","x"
"Number of MRMR features","28"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","330.726729161606"
"Ridge","334.535981429151"
"Elastic net","319.295413213054"
"Random forest","161.461681568884"
"KDPI","334.075943694612"
