"","x"
"Number of MRMR features","45"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","342.801133124217"
"Ridge","355.734242934968"
"Elastic net","329.550620978543"
"Random forest","201.034895911384"
"KDPI","331.96233300877"
