"","x"
"Number of MRMR features","25"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","326.250063156681"
"Ridge","324.153283115182"
"Elastic net","318.714548281839"
"Random forest","164.004914366597"
"KDPI","334.430969701715"
