"","x"
"Number of MRMR features","21"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","278.43082033027"
"Ridge","276.431028044776"
"Elastic net","265.955561754741"
"Random forest","157.07005475987"
"KDPI","330.653168986623"
