"","x"
"Number of MRMR features","40"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","318.323232641698"
"Ridge","307.165844288618"
"Elastic net","295.819719572569"
"Random forest","194.675716461418"
"KDPI","328.096644443712"
