"","x"
"Number of MRMR features","6"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","265.671689951108"
"Ridge","265.765642208502"
"Elastic net","262.908711168354"
"Random forest","147.552388942337"
"KDPI","332.407864600988"
