"","x"
"Number of MRMR features","35"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","295.839112551995"
"Ridge","299.856346956778"
"Elastic net","295.797479164998"
"Random forest","188.637053003142"
"KDPI","334.591330059284"
