"","x"
"Number of MRMR features","28"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","266.467577162143"
"Ridge","280.0162514119"
"Elastic net","281.941565231556"
"Random forest","180.696867804084"
"KDPI","335.012772152103"
