"","x"
"Number of MRMR features","10"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.783025731110348"
"Ridge","0.774456521739131"
"Elastic net","0.780162251235898"
"Random forest","0.905578498401402"
"KDPI","0.519931997006517"
