"","x"
"Number of MRMR features","95"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.71129981884058"
"Ridge","0.330815248404167"
"Elastic net","0.704237561821806"
"Random forest","0.909239130434783"
"KDPI","0.516717749313329"
