"","x"
"Number of MRMR features","80"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.83240718124084"
"Ridge","0.819836956521739"
"Elastic net","0.735617164926171"
"Random forest","0.911548913043478"
"KDPI","0.532284904918844"
