"","x"
"Number of MRMR features","80"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","358.875160685399"
"Ridge","362.223590747822"
"Elastic net","335.943123591562"
"Random forest","165.792713684827"
"KDPI","337.062273718938"
