"","x"
"Number of MRMR features","87"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","367.805134613554"
"Ridge","352.880902642877"
"Elastic net","348.081027892345"
"Random forest","170.94199282324"
"KDPI","333.571854656539"
