"","x"
"Number of MRMR features","44"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","313.217854150304"
"Ridge","321.747537376689"
"Elastic net","292.207673002583"
"Random forest","158.418953765208"
"KDPI","335.530201945279"
