"","x"
"Number of MRMR features","11"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.72353290036556"
"Ridge","0.744237111320501"
"Elastic net","0.728274330327096"
"Random forest","0.90625"
"KDPI","0.541847826086957"
