"","x"
"Number of MRMR features","14"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.757223381343384"
"Ridge","0.754440207098156"
"Elastic net","0.754418050806058"
"Random forest","0.907065217391304"
"KDPI","0.533223684210526"
