"","x"
"Number of MRMR features","56"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.777429183135705"
"Ridge","0.814864884080723"
"Elastic net","0.779084391378165"
"Random forest","0.9125"
"KDPI","0.534433135178878"
