"","x"
"Number of MRMR features","92"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.685869565217391"
"Ridge","0.322356596220604"
"Elastic net","0.685035133948178"
"Random forest","0.912228260869565"
"KDPI","0.525363844223634"
