"","x"
"Number of MRMR features","7"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","265.907603135969"
"Ridge","261.633326005181"
"Elastic net","264.267973443849"
"Random forest","190.479117926398"
"KDPI","345.352260670428"
