"","x"
"Number of MRMR features","11"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","284.344991277521"
"Ridge","290.033982578558"
"Elastic net","279.752018709548"
"Random forest","167.160624446503"
"KDPI","347.961254238119"
