"","x"
"Number of MRMR features","47"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","349.138757128269"
"Ridge","348.036047770788"
"Elastic net","338.845772532228"
"Random forest","194.094878708923"
"KDPI","337.752401841788"
