"","x"
"Number of MRMR features","83"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","364.783567881525"
"Ridge","368.017374230754"
"Elastic net","356.470843814557"
"Random forest","182.253308308497"
"KDPI","335.476044268833"
