"","x"
"Number of MRMR features","88"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","365.733293453966"
"Ridge","384.023291633534"
"Elastic net","361.975602721555"
"Random forest","191.767112320489"
"KDPI","341.434060400478"
