"","x"
"Number of MRMR features","81"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","385.036662368188"
"Ridge","414.732594148102"
"Elastic net","408.89191616088"
"Random forest","191.820972951183"
"KDPI","336.359758807337"
