"","x"
"Number of MRMR features","18"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","270.087417995678"
"Ridge","268.138938480332"
"Elastic net","267.286132919893"
"Random forest","194.881709395315"
"KDPI","336.309109673361"
