"","x"
"Number of MRMR features","43"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","368.425409207448"
"Ridge","439.375538564437"
"Elastic net","398.308173310523"
"Random forest","188.602051714425"
"KDPI","335.861144315693"
