"","x"
"Number of MRMR features","47"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","391.834758666158"
"Ridge","436.133512428579"
"Elastic net","403.347077329413"
"Random forest","169.491862202915"
"KDPI","329.200518444249"
