"","x"
"Number of MRMR features","24"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","352.851641491741"
"Ridge","311.937097080931"
"Elastic net","382.127214871904"
"Random forest","187.681875919826"
"KDPI","330.369364326118"
