"","x"
"Number of MRMR features","66"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","375.659021740053"
"Ridge","431.318252981058"
"Elastic net","414.992004900295"
"Random forest","175.836852970851"
"KDPI","327.13366959942"
