"","x"
"Number of MRMR features","56"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.831425488060978"
"Ridge","0.829887324015012"
"Elastic net","0.826187063454144"
"Random forest","0.906521739130435"
"KDPI","0.532997075598494"
