"","x"
"Number of MRMR features","32"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.784179869629996"
"Ridge","0.758227117008927"
"Elastic net","0.760292435051824"
"Random forest","0.903125"
"KDPI","0.522494723441564"
