"","x"
"Number of MRMR features","43"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.798634383996457"
"Ridge","0.776489399637137"
"Elastic net","0.775118845718985"
"Random forest","0.910461956521739"
"KDPI","0.518409006452485"
