"","x"
"Number of MRMR features","27"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.784239130434783"
"Ridge","0.786944169960474"
"Elastic net","0.776131874724654"
"Random forest","0.905298913043478"
"KDPI","0.547428695446091"
