"","x"
"Number of MRMR features","41"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.772328082412694"
"Ridge","0.760505187747035"
"Elastic net","0.780562073839241"
"Random forest","0.907065217391304"
"KDPI","0.524703557312253"
