"","x"
"Number of MRMR features","61"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.766580392952929"
"Ridge","0.805047760210804"
"Elastic net","0.816518239091545"
"Random forest","0.898369565217391"
"KDPI","0.516407708100037"
