"","x"
"Number of MRMR features","31"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.787781202609056"
"Ridge","0.770316930097785"
"Elastic net","0.761434416218857"
"Random forest","0.916576086956522"
"KDPI","0.524350459899434"
