"","x"
"Number of MRMR features","13"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.759524819335748"
"Ridge","0.438110174867642"
"Elastic net","0.760678312573636"
"Random forest","0.930754060026724"
"KDPI","0.538458474663377"
