"","x"
"Number of MRMR features","70"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","344.598260775317"
"Ridge","359.576730128313"
"Elastic net","317.436081338876"
"Random forest","169.970569073831"
"KDPI","353.040556402887"
