"","x"
"Number of MRMR features","16"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","287.701235147587"
"Ridge","290.228613402831"
"Elastic net","276.963334701551"
"Random forest","154.091611186266"
"KDPI","342.067714036114"
