"","x"
"Number of MRMR features","57"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","330.020589991373"
"Ridge","338.485367526125"
"Elastic net","306.402677144099"
"Random forest","192.4244095454"
"KDPI","336.117227242624"
