"","x"
"Number of MRMR features","77"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","337.052341583684"
"Ridge","351.04295984653"
"Elastic net","307.555011225339"
"Random forest","166.951902153382"
"KDPI","338.943531190305"
