"","x"
"Number of MRMR features","4"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","297.827780210204"
"Ridge","298.307493159847"
"Elastic net","291.197736165062"
"Random forest","215.68240898716"
"KDPI","342.083612762975"
