"","x"
"Number of MRMR features","99"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","355.083613008559"
"Ridge","317.685094908743"
"Elastic net","301.541237308787"
"Random forest","180.030749362552"
"KDPI","332.048471243123"
