"","x"
"Number of MRMR features","22"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","279.516021423964"
"Ridge","288.502258686167"
"Elastic net","269.817000664177"
"Random forest","154.88975174299"
"KDPI","328.691132191143"
