"","x"
"Number of MRMR features","27"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","284.592242164829"
"Ridge","283.706394302969"
"Elastic net","266.871239501382"
"Random forest","185.22349526946"
"KDPI","330.092320339519"
