"","x"
"Number of MRMR features","56"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","347.962968722719"
"Ridge","319.766707325154"
"Elastic net","290.405152237938"
"Random forest","172.360806736343"
"KDPI","334.521009895466"
