"","x"
"Number of MRMR features","6"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","284.79061631962"
"Ridge","278.091219178662"
"Elastic net","280.875318042289"
"Random forest","213.124442131275"
"KDPI","339.439619849511"
