"","x"
"Number of MRMR features","9"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","274.905989882559"
"Ridge","268.687523481309"
"Elastic net","269.695743650317"
"Random forest","160.698484330943"
"KDPI","343.123508280623"
