"","x"
"Number of MRMR features","92"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","321.828574852028"
"Ridge","275.177460974195"
"Elastic net","320.685333122044"
"Random forest","168.181821618411"
"KDPI","333.94955828136"
