"","x"
"Number of MRMR features","63"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","313.577862603994"
"Ridge","293.960371229356"
"Elastic net","289.976115190004"
"Random forest","164.615038804644"
"KDPI","340.333433507255"
