"","x"
"Number of MRMR features","33"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.73650138477848"
"Ridge","0.709432809685139"
"Elastic net","0.741100721224945"
"Random forest","0.908288043478261"
"KDPI","0.534934271522172"
