"","x"
"Number of MRMR features","16"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.727069569299211"
"Ridge","0.728948658938122"
"Elastic net","0.740340573558721"
"Random forest","0.895244565217391"
"KDPI","0.521802261747914"
