"","x"
"Number of MRMR features","38"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.663930003083565"
"Ridge","0.720967707722005"
"Elastic net","0.796846631469596"
"Random forest","0.908016304347826"
"KDPI","0.538595030265003"
